,id,name,accepted,submission,difficulty,link,website,upvotes,comments
2449,13630,BATMAN1,226,587,Difficulty: Implementation 19/50 Concept 22/50,https://www.spoj.com/problems/BAT1,spoj,33,11
2450,13631,BATMAN2,164,595,Difficulty: Implementation 17/50 Concept 23/50,https://www.spoj.com/problems/BAT2,spoj,19,6
2451,13643,BATMAN3,379,911,Difficulty: Implementation 11/50 Concept 12/50,https://www.spoj.com/problems/BAT3,spoj,9,3
2452,13646,BATMAN4,47,149,Difficulty: Implementation 20/50 Concept 17/50,https://www.spoj.com/problems/BAT4,spoj,-7,-2
2453,13647,Tjandra 19th birthday (EASY),29,69,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/TJANDRAS,spoj,1,0
2454,13651,Check,53,128,Difficulty: Implementation 9/50 Concept 1/50,https://www.spoj.com/problems/KNGCHECK,spoj,3,1
2455,13683,Transitive Closure  ,90,245,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/TRANCLS,spoj,1,0
2456,13686,finding maximum possible number,79,358,Difficulty: Implementation 15/50 Concept 27/50,https://www.spoj.com/problems/MAX_NUM,spoj,8,2
2457,13707,SHAHBAG,570,1457,Difficulty: Implementation 4/50 Concept 5/50,https://www.spoj.com/problems/SHAHBG,spoj,9,3
2458,13738,Happy Valentine Day (Valentine Maze Game),50,139,Difficulty: Implementation 28/50 Concept 23/50,https://www.spoj.com/problems/A_W_S_N,spoj,3,1
2459,13745,Crack the Safe,323,606,Difficulty: Implementation 14/50 Concept 13/50,https://www.spoj.com/problems/SAFECRAC,spoj,19,6
2460,13753,Amazing Prime Sequence,990,3320,Difficulty: Implementation 11/50 Concept 12/50,https://www.spoj.com/problems/APS,spoj,61,20
2461,13768,An Experiment by Penny,359,603,Difficulty: Implementation 8/50 Concept 14/50,https://www.spoj.com/problems/CRAN01,spoj,7,2
2462,13769,Roommate Agreement,458,1469,Difficulty: Implementation 11/50 Concept 16/50,https://www.spoj.com/problems/CRAN02,spoj,52,17
2463,13780,Audition,153,642,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/CRAN04,spoj,18,6
2464,13789,Loving Power,45,113,Difficulty: Implementation 12/50 Concept 23/50,https://www.spoj.com/problems/LOVINGPW,spoj,4,1
2465,13799,Naive Loki,40,115,Difficulty: Implementation 1/50 Concept 17/50,https://www.spoj.com/problems/NAIVELOK,spoj,1,0
2466,13801,Dexter Rank,1,9,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/DEXTER,spoj,1,0
2467,13805,X-MEN,246,894,Difficulty: Implementation 17/50 Concept 19/50,https://www.spoj.com/problems/XMEN,spoj,16,5
2468,13806,Chaos In Arkham,9,51,Difficulty: Implementation 1/50 Concept 34/50,https://www.spoj.com/problems/CHAOS_CC,spoj,1,0
2469,13807,Rage Drug,9,30,Difficulty: Implementation 17/50 Concept 21/50,https://www.spoj.com/problems/RDRUG,spoj,3,1
2470,13808,Colors,5,25,Difficulty: Implementation 9/50 Concept 26/50,https://www.spoj.com/problems/COLOR_CC,spoj,3,1
2471,13809,ISRANK,6,20,Difficulty: Implementation 50/50 Concept 50/50,https://www.spoj.com/problems/ISRANK,spoj,1,0
2472,13815,India in Box,2,21, ,https://www.spoj.com/problems/INBOX,spoj,0,0
2473,13816,Pheversos Game,0,3, ,https://www.spoj.com/problems/PGAME,spoj,0,0
2474,13826,The Grandslam of Grandslams!,1,11, ,https://www.spoj.com/problems/WIMB,spoj,0,0
2475,13829,Tjandra 19th birthday present (HARD),13,36,Difficulty: Implementation 39/50 Concept 23/50,https://www.spoj.com/problems/TJANDRA2,spoj,2,0
2476,13833,Super Borboletas World,1,6,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/SBW,spoj,1,0
2477,13838,Mosty! Find Gn,275,556,Difficulty: Implementation 9/50 Concept 24/50,https://www.spoj.com/problems/M_SEQ,spoj,5,1
2478,13866,Discrete Roots,155,297,Difficulty: Implementation 20/50 Concept 20/50,https://www.spoj.com/problems/DISCRT,spoj,3,1
2479,13868,Roads of NITT,174,601,Difficulty: Implementation 24/50 Concept 24/50,https://www.spoj.com/problems/NITTROAD,spoj,43,14
2480,13875,Knifes Are Fun,556,1288,Difficulty: Implementation 3/50 Concept 7/50,https://www.spoj.com/problems/JOKER1,spoj,11,3
2481,13881,FUN WITH LETTERS,67,231,Difficulty: Implementation 13/50 Concept 26/50,https://www.spoj.com/problems/FUNNUMS,spoj,6,2
2482,13882,THE WITTY BOY,0,4,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/WITTYBOY,spoj,1,0
2483,13884,FLING1,12,55, ,https://www.spoj.com/problems/FLING1,spoj,0,0
2484,13886,BLOCK_D SOLVER,3,17,Difficulty: Implementation 17/50 Concept 26/50,https://www.spoj.com/problems/BLOCK_D,spoj,2,0
2485,13895,Party Time,0,2, ,https://www.spoj.com/problems/PARTYTIM,spoj,0,0
2486,13913,Real Mangoes for Ranjith,808,1931,Difficulty: Implementation 3/50 Concept 8/50,https://www.spoj.com/problems/MANGOES,spoj,7,2
2487,13918,String Queries,8,31, ,https://www.spoj.com/problems/STRINGQ,spoj,0,0
2488,13925,ZEROES IN RANGE V2,90,240,Difficulty: Implementation 23/50 Concept 17/50,https://www.spoj.com/problems/RANGZER2,spoj,2,0
2489,13926,Flipping Slipping of grids,1,4,Difficulty: Implementation 17/50 Concept 50/50,https://www.spoj.com/problems/GRIDFLIP,spoj,1,0
2490,13940,Fibonacci vs Polynomial (HARD),5,18,Difficulty: Implementation 50/50 Concept 50/50,https://www.spoj.com/problems/PIBO2,spoj,4,1
2491,13941,The AMSCO cipher,92,246,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/AMSCO1,spoj,0,0
2492,13945,GHALIBS CHALLENGE,1,4, ,https://www.spoj.com/problems/GHALIBC,spoj,0,0
2493,13948,Disjoint Subtrees,9,19,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/KAYKAY,spoj,0,0
2494,13953,Divide Polygon (HARD),3,17,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/DTPOLY2,spoj,1,0
2495,13977,Thousands ByteMan March,10,24,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/TMB,spoj,3,1
2496,13978,Billion ByteMan March,1,6, ,https://www.spoj.com/problems/BBM,spoj,1,0
2497,13980,Sudoku goblin,29,73,Difficulty: Implementation 42/50 Concept 34/50,https://www.spoj.com/problems/SUDOGOB,spoj,2,0
2498,13989,Helping Susy,8,31,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/SUSY,spoj,1,0
2499,13990,Web islands,187,575,Difficulty: Implementation 15/50 Concept 16/50,https://www.spoj.com/problems/WEBISL,spoj,18,6
2500,14031,Spring Primality,5,21, ,https://www.spoj.com/problems/VPL1_AA,spoj,0,0
2501,14032,Summer Game,13,32,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/VPL1_AB,spoj,2,0
2502,14033,Late Summer Searching,1,7, ,https://www.spoj.com/problems/VPL1_AC,spoj,1,0
2503,14034,Autumn Leaves,5,12, ,https://www.spoj.com/problems/VPL1_AD,spoj,0,0
2504,14035,Winter Crush,5,18, ,https://www.spoj.com/problems/VPL1_AE,spoj,0,0
2505,14049,Annual Day  ,18,90,Difficulty: Implementation 12/50 Concept 12/50,https://www.spoj.com/problems/VOLNTEER,spoj,1,0
2506,14055,The Wind Waker,9,25,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/WWAKER,spoj,1,0
2507,14122,Inverse of Recurrence Problem With a Square Root,29,59,Difficulty: Implementation 23/50 Concept 45/50,https://www.spoj.com/problems/IRECSQRT,spoj,3,1
2508,14138,Amazing Factor Sequence,864,2332,Difficulty: Implementation 11/50 Concept 12/50,https://www.spoj.com/problems/AFS,spoj,38,12
2509,14156,Movie Theatre Madness,235,442,Difficulty: Implementation 15/50 Concept 17/50,https://www.spoj.com/problems/THEATRE,spoj,8,2
2510,14168,Amazing Factor Sequence (medium),58,203,Difficulty: Implementation 21/50 Concept 24/50,https://www.spoj.com/problems/AFS2,spoj,9,3
2511,14175,Power Factor Sum Sum (hard),14,39,Difficulty: Implementation 26/50 Concept 26/50,https://www.spoj.com/problems/AFSK,spoj,5,1
2512,14181,LIFE IS A RACE,3,11, ,https://www.spoj.com/problems/LIFERACE,spoj,0,0
2513,14329,Magic of the locker,479,2478,Difficulty: Implementation 4/50 Concept 13/50,https://www.spoj.com/problems/LOCKER,spoj,19,6
2514,14330,Power of Phi(medium),49,159,Difficulty: Implementation 17/50 Concept 26/50,https://www.spoj.com/problems/POWERPHI,spoj,1,0
2515,14334,Evil Overlord Cypher,16,62,Difficulty: Implementation 9/50 Concept 17/50,https://www.spoj.com/problems/DIXIE001,spoj,1,0
2516,14387,Science,2,13, ,https://www.spoj.com/problems/SCIENCE,spoj,0,0
2517,14435,Decipher the AMSCO cipher,53,92,Difficulty:  Concept 17/50,https://www.spoj.com/problems/AMSCO2,spoj,2,0
2518,14441,Three Circle Problem (EASY),1091,1971,Difficulty: Implementation 6/50 Concept 13/50,https://www.spoj.com/problems/CIRCLE_E,spoj,12,4
2519,14443,Three Circle Problem (HARD),14,47,Difficulty: Implementation 34/50 Concept 1/50,https://www.spoj.com/problems/CIRCLE_H,spoj,2,0
2520,14507,GAME2,25,97,Difficulty: Implementation 12/50 Concept 11/50,https://www.spoj.com/problems/AUTOMATA,spoj,10,3
2521,14542,Pythagorean triples (medium),24,131,Difficulty: Implementation 9/50 Concept 26/50,https://www.spoj.com/problems/PYTRIP2,spoj,2,0
2522,14543,Range Sum,370,975,Difficulty: Implementation 11/50 Concept 12/50,https://www.spoj.com/problems/RANGESUM,spoj,26,8
2523,14629,Play with Binary Numbers,198,497,Difficulty: Implementation 8/50 Concept 9/50,https://www.spoj.com/problems/HAP01,spoj,4,1
2524,14664,Shared cathetus (easy),45,103,Difficulty: Implementation 17/50 Concept 23/50,https://www.spoj.com/problems/CATHETEN,spoj,3,1
2525,14665,Delta catheti (hard),0,3, ,https://www.spoj.com/problems/DELTACAT,spoj,1,0
2526,14697,Loop Expectation,325,663,Difficulty: Implementation 14/50 Concept 22/50,https://www.spoj.com/problems/LOOPEXP,spoj,11,3
2527,14700,Delta catheti II (Hard),0,3, ,https://www.spoj.com/problems/DELTACA2,spoj,1,0
2528,14742,Building Bridges(HARD),107,447,Difficulty: Implementation 14/50 Concept 17/50,https://www.spoj.com/problems/BRDGHRD,spoj,10,3
2529,14751,Self Descriptive Number,24,42, ,https://www.spoj.com/problems/SELFDESN,spoj,0,0
2530,14761,Almost-isosceles Pythagorean triple (easy),26,64, ,https://www.spoj.com/problems/ALMISPY,spoj,1,0
2531,14819,Permutation Generator,10,27, ,https://www.spoj.com/problems/PERMTGEN,spoj,0,0
2532,14820,Return of the Digger,2,11,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/RETDIG,spoj,2,0
2533,14821,Traffic Lights,23,43,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/TLIGHTS,spoj,1,0
2534,14822,Battleships,42,124,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/BSHIP,spoj,3,1
2535,14823,Advanced Battleships,6,50,Difficulty: Implementation 23/50 Concept 23/50,https://www.spoj.com/problems/ABSHIP,spoj,5,1
2536,14830,The Codefather,1,11,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/CFATHER,spoj,0,0
2537,14831,Your Rank is Pure,47,98,Difficulty: Implementation 34/50 ,https://www.spoj.com/problems/GCJPURE,spoj,2,0
2538,14833,The Fox and the Wolf,3,14,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/FOXWOLF,spoj,0,0
2539,14834,Foxlings,332,1167,Difficulty: Implementation 18/50 Concept 12/50,https://www.spoj.com/problems/FOXLINGS,spoj,34,11
2540,14839,Boxdropper,5,17,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/BOXD,spoj,0,0
2541,14844,All Your Base,160,536,Difficulty: Implementation 11/50 Concept 11/50,https://www.spoj.com/problems/GCJ1C09A,spoj,12,4
2542,14845,Center of Mass,32,126,Difficulty: Implementation 17/50 Concept 1/50,https://www.spoj.com/problems/GCJ1C09B,spoj,2,0
2543,14846,Bribe the Prisoners,116,374,Difficulty: Implementation 19/50 Concept 21/50,https://www.spoj.com/problems/GCJ1C09C,spoj,10,3
2544,14848,Boxlings,1,14, ,https://www.spoj.com/problems/BOXLINGS,spoj,0,0
2545,14856,Crazy Shopkeeper,202,613,Difficulty: Implementation 17/50 Concept 8/50,https://www.spoj.com/problems/CRAZYSK,spoj,2,0
2546,14858,digit count,9,39, ,https://www.spoj.com/problems/DIGCNT,spoj,0,0
2547,14862,Union Laser,15,31,Difficulty: Implementation 23/50 Concept 17/50,https://www.spoj.com/problems/ULASER,spoj,3,1
2548,14864,Sales,6,22,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/SALES,spoj,1,0
2549,14871,STUDENTS,206,432,Difficulty: Implementation 8/50 Concept 14/50,https://www.spoj.com/problems/AU7_5,spoj,10,3
2550,14883,Box Factory,5,15, ,https://www.spoj.com/problems/GCJ121CC,spoj,0,0
2551,14886,Matts Trip,12,68,Difficulty: Implementation 1/50 Concept 17/50,https://www.spoj.com/problems/MATT,spoj,2,0
2552,14887,Good Travels,147,508,Difficulty: Implementation 26/50 Concept 24/50,https://www.spoj.com/problems/GOODA,spoj,28,9
2553,14888,Good Predictions,433,1044,Difficulty: Implementation 6/50 Concept 10/50,https://www.spoj.com/problems/GOODB,spoj,17,5
2554,14889,Good Strategy,20,53, ,https://www.spoj.com/problems/GOODC,spoj,0,0
2555,14890,Good Code  ,12,55,Difficulty: Implementation 13/50 Concept 17/50,https://www.spoj.com/problems/GOODD,spoj,4,1
2556,14891,Good Debugging,25,58,Difficulty: Implementation 21/50 Concept 17/50,https://www.spoj.com/problems/GOODE,spoj,4,1
2557,14892,Good Aim,11,36,Difficulty: Implementation 34/50 Concept 17/50,https://www.spoj.com/problems/GOODF,spoj,-1,0
2558,14893,Good Inflation,53,189,Difficulty: Implementation 30/50 Concept 34/50,https://www.spoj.com/problems/GOODG,spoj,17,5
2559,14894,Good Celebration,5,24,Difficulty: Implementation 26/50 Concept 30/50,https://www.spoj.com/problems/GOODH,spoj,3,1
2560,14905,Zig when you zag,9,31,Difficulty: Implementation 30/50 Concept 38/50,https://www.spoj.com/problems/ZIGZAG2,spoj,4,1
2561,14923,King Graffs Defense,113,445,Difficulty: Implementation 26/50 Concept 30/50,https://www.spoj.com/problems/GRAFFDEF,spoj,20,6
2562,14924,King Graffs Tolls,12,31,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/GRAFFTOL,spoj,3,1
2563,14925,King Graffs Trip,5,24,Difficulty: Implementation 34/50 Concept 34/50,https://www.spoj.com/problems/GRAFFTRI,spoj,2,0
2564,14926,abdou set,30,58,Difficulty: Implementation 6/50 Concept 12/50,https://www.spoj.com/problems/KIMO1,spoj,4,1
2565,14928,Pyramidal Constructions,165,333,Difficulty: Implementation 28/50 Concept 23/50,https://www.spoj.com/problems/PIRACON,spoj,-1,0
2566,14929,Subsequence,22,173,Difficulty: Implementation 10/50 Concept 15/50,https://www.spoj.com/problems/SUBSN,spoj,2,0
2567,14930,Princess Farida,3241,12027,Difficulty: Implementation 7/50 Concept 10/50,https://www.spoj.com/problems/FARIDA,spoj,274,91
2568,14932,Lowest Common Ancestor,2204,7560,Difficulty: Implementation 15/50 Concept 15/50,https://www.spoj.com/problems/LCA,spoj,232,77
2569,14935,Cactus,32,167,Difficulty: Implementation 16/50 Concept 14/50,https://www.spoj.com/problems/CAC,spoj,5,1
2570,14943,Dynamically-Rooted Tree,99,321,Difficulty: Implementation 21/50 Concept 23/50,https://www.spoj.com/problems/DRTREE,spoj,21,7
2571,14944,Reindeer Games,24,111,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/SANTA1,spoj,2,0
2572,14946,Travelling Santa,19,51,Difficulty: Implementation 9/50 Concept 9/50,https://www.spoj.com/problems/SANTA2,spoj,0,0
2573,14947,Breaking and Entering,8,24,Difficulty: Implementation 26/50 Concept 9/50,https://www.spoj.com/problems/SANTA3,spoj,2,0
2574,14949,HELPER,8,13, ,https://www.spoj.com/problems/HELPER,spoj,0,0
2575,14955,Dancing Cows,146,591,Difficulty: Implementation 15/50 Concept 22/50,https://www.spoj.com/problems/DCOWS,spoj,24,8
2576,14956,Submerging Islands,1792,4514,Difficulty: Implementation 13/50 Concept 13/50,https://www.spoj.com/problems/SUBMERGE,spoj,104,34
2577,14957,Chinese game,4,21, ,https://www.spoj.com/problems/CHIGAME,spoj,0,0
2578,14961,Maximum Girth,345,626,Difficulty: Implementation 17/50 Concept 26/50,https://www.spoj.com/problems/MAXGRITH,spoj,0,0
2579,14971,The Foxens Treasure,84,229,Difficulty: Implementation 14/50 Concept 16/50,https://www.spoj.com/problems/UOFTAB,spoj,11,3
2580,14972,Foxhole,74,231,Difficulty: Implementation 9/50 Concept 9/50,https://www.spoj.com/problems/UOFTAC,spoj,2,0
2581,14973,Reverse Fox Hunt,33,75,Difficulty: Implementation 17/50 Concept 1/50,https://www.spoj.com/problems/UOFTAD,spoj,1,0
2582,14974,Foxling Feeding Frenzy,193,461,Difficulty: Implementation 15/50 Concept 16/50,https://www.spoj.com/problems/UOFTAE,spoj,15,5
2583,14975,Foxic Expressions,12,84, ,https://www.spoj.com/problems/UOFTAF,spoj,1,0
2584,14977,Attack of the Bloons,165,364,Difficulty: Implementation 8/50 Concept 8/50,https://www.spoj.com/problems/UOFTBB,spoj,4,1
2585,14978,Homemade Asteroids,15,62,Difficulty: Implementation 17/50 Concept 17/50,https://www.spoj.com/problems/UOFTBC,spoj,2,0
2586,14979,Diablo Bot,12,79,Difficulty: Implementation 13/50 Concept 21/50,https://www.spoj.com/problems/UOFTBD,spoj,3,1
2587,14980,MVP,9,21,Difficulty: Implementation 17/50 Concept 12/50,https://www.spoj.com/problems/UOFTBE,spoj,3,1
2588,14981,Light Cycling,11,77,Difficulty: Implementation 21/50 Concept 21/50,https://www.spoj.com/problems/UOFTBF,spoj,4,1
2589,14991,Your Rank is Pure (EXTREME ver),2,8, ,https://www.spoj.com/problems/EGCJPURE,spoj,0,0
2590,15038,Yell Classico,79,211,Difficulty: Implementation 17/50 Concept 1/50,https://www.spoj.com/problems/CLASSICO,spoj,3,1
2591,15060,Elegant Diamond,8,15, ,https://www.spoj.com/problems/GCJ102A,spoj,0,0
2592,15061,World Cup 2010,15,27, ,https://www.spoj.com/problems/GCJ102B,spoj,0,0
2593,15062,Bacteria,8,13,Difficulty: Implementation 34/50 Concept 50/50,https://www.spoj.com/problems/GCJ102C,spoj,1,0
2594,15073,Team Slide Treasure Hunt Race,32,87,Difficulty: Implementation 17/50 Concept 28/50,https://www.spoj.com/problems/SLIDE,spoj,2,0
2595,15074,Tourney,52,145,Difficulty: Implementation 13/50 Concept 9/50,https://www.spoj.com/problems/TOURNEY,spoj,4,1
2596,15075,A Romantic Dinner Outing,4,22,Difficulty: Implementation 1/50 Concept 1/50,https://www.spoj.com/problems/RDINNER,spoj,0,0
2597,15076,A Romantic Movie Outing,5,24, ,https://www.spoj.com/problems/RMOVIE,spoj,0,0
2598,15086,Land Acquisition,391,1363,Difficulty: Implementation 24/50 Concept 30/50,https://www.spoj.com/problems/ACQUIRE,spoj,38,12
2599,15088,Ancient Aliens,2,5,Difficulty: Implementation 34/50 Concept 1/50,https://www.spoj.com/problems/BFDIV,spoj,0,0
2600,15089,Farmer Joe,2,6, ,https://www.spoj.com/problems/BFMUL,spoj,0,0
2601,15091,One Good Base Deserves Another,1,3,Difficulty: Implementation 34/50 Concept 1/50,https://www.spoj.com/problems/BFBASE,spoj,0,0
2602,15092,A Kleene Implementation,2,5, ,https://www.spoj.com/problems/BFREGEX1,spoj,0,0
2603,15143,play with prime numbers (I),6,32,Difficulty: Implementation 23/50 Concept 23/50,https://www.spoj.com/problems/POP1,spoj,5,1
2604,15148,play with prime numbers (II),6,30,Difficulty: Implementation 28/50 Concept 23/50,https://www.spoj.com/problems/POP2,spoj,5,1
2605,15149,play with prime numbers (III)(hard )  ,12,27,Difficulty: Implementation 34/50 Concept 28/50,https://www.spoj.com/problems/POP3,spoj,6,2
2606,15164,primes triangle (I),4,68,Difficulty: Implementation 34/50 Concept 26/50,https://www.spoj.com/problems/PTRI,spoj,3,1
2607,15165,primes triangle (II),5,18,Difficulty: Implementation 39/50 Concept 17/50,https://www.spoj.com/problems/PTR2,spoj,2,0
2608,15190,MAXIMUM RARITY,28,84,Difficulty: Implementation 28/50 Concept 34/50,https://www.spoj.com/problems/SBO,spoj,6,2
2609,15208,Minimum Cost,812,1413,Difficulty: Implementation 9/50 Concept 11/50,https://www.spoj.com/problems/MC,spoj,16,5
2610,15215,David and his Obsession,176,426,Difficulty: Implementation 12/50 Concept 9/50,https://www.spoj.com/problems/PUCMM009,spoj,5,1
2611,15241,Luis Quest,748,1238,Difficulty: Implementation 3/50 Concept 6/50,https://www.spoj.com/problems/VPL2_AA,spoj,2,0
2612,15242,Betos Quest,7,26,Difficulty: Implementation 34/50 Concept 26/50,https://www.spoj.com/problems/VPL2_AB,spoj,1,0
2613,15243,Primos Quest,68,171,Difficulty: Implementation 23/50 Concept 23/50,https://www.spoj.com/problems/VPL2_AC,spoj,1,0
